outlet,bias,headline,summary,ground_news_interest_url
Orinoco Tribune,Far Left,Israel: 90 Palestinian Abductees Freed in First Exchange of Gaza Ceasefire Deal,"Israel has released ninety Palestinian abductees as part of the first phase of a Gaza ceasefire deal with the Hamas resistance movement. All the Palestinian abductees were freed from Ofer Prison in the occupied West Bank on Monday, the Israel Prison Service said on Monday. They were carried by buses to the West Bank town of Beitunia and the city of Ramallah. Hundreds of Palestinians hit the streets of Beitunia and Ramallah in jubilation, waving flags and chanting slogans.",https://ground.news/interest/orinoco-tribune
telesurtv.net,Far Left,Trump and Zelenski: A Clash of Interests,"U.S. President Donald Trump and his Ukrainian counterpart, Vladimir Zelenski, have clashed over the U.S. stance on Russia, with Trump accusing Zelenski of being ""not ready for peace"" and of being ""not ready for peace."" The tension comes amid a scandal that has gripped the world, with Trump facing criticism for his handling of the Ukraine affair.",https://ground.news/interest/telesurtvnet
teleSUR,Far Left,Trump Announces Mega-Project for Large-scale AI Development,"The United States revealed the Stargate Project, an unprecedented initiative to develop artificial intelligence infrastructure. The megaproject is backed by technological giants such as Microsoft, NVIDIA, OpenAI and SoftBank. It will require critical minerals and energy available on a massive scale. The United States announced one of the most ambitious technological projects in modern history: Stargate, an initiative that promises to transform technology.",https://ground.news/interest/telesurtvnet
teleSUR,Far Left,U.S. Reports First Death from Avian Influenza · Global Voices,"The patient was exposed to ""a combination of back yard birds that were not intended for consumption and wild birds.""Avian influenza has begun to wreak havoc, with confirmation of the death of the first person due to that disease in Louisiana, reported Monday by the U.S. Department of Health. READ ALSO: The U.S. government approves million-dollar arms sales to Israel So far, the deceased, an older adult, is the only victim of the H5N1 virus, after being exposed to a combination of backyard birds and wild birds. 1 year ago",https://ground.news/interest/telesurtvnet
Crooks and Liars,Far Left,Elon Musk Calls For Germany To 'Move Beyond' Nazi Guilt,"""There is too much focus on past guilt, and we need to move beyond that,"" Musk told a rally for the far-right Alternative for Germany (AfD).",https://ground.news/interest/crooksandliarscom
Jacobin,Far Left,"US Had the Power to Restrain Israel, Refused to Use It","After 15 months of bloodshed, news has emerged of a cease-fire deal in Gaza. The US always had the power to restrain Israel but refused to use it. A smoke plume rises from destroyed buildings in the northern Gaza Strip on January 13, 2025. (Menahem Kahana / AFP via Getty Images) Just hours ago, news emerged of a cease-fire deal between Israel and Hamas. The announcement was preceded by a post from incoming president Donald Trump.",https://ground.news/interest/jacobincom
World Socialist Web Site,Far Left,Trump Promises Davos Oligarchs Lowest Corporate Tax Rate of Any Nation on Earth,"In a virtual panel at the World Economic Forum, President Trump appeared Thursday and promised to slash the US corporate tax rate, gut environmental protections, and slash social spending.",https://ground.news/interest/world-socialist-web-site
teleSUR,Far Left,Trump lifts veto for supply of heavy bombs to Israel,"Last May, Washington interrupted the distribution to the Zionist entity of nearly 1,000 kilograms of bombs. Donald Trump, the president of the United States, confirmed this Saturday that he ordered the lifting of the veto imposed by the last administration to send 2,000 pounds air bombs (about 907 kilograms) to Israel. Today we lifted the ban that weighed on them.",https://ground.news/interest/telesurtvnet
teleSUR,Far Left,South Korean court sets first hearing to try Yoon Suk-yeol for ordering martial law,"The case has generated intense debate in South Korea, bearing in mind that the law provides that leaders accused of insurrection may be punished with life imprisonment or even with the death penalty, although the latter has not been applied for 40 years. South Korea’s Constitutional Court announced that the first oral hearing of the political trial against President Yoon Suk-yeol will be held on 14 January, in the framework of a process that sees the trial begin with a preliminary hearing on 10 January.",https://ground.news/interest/telesurtvnet
teleSUR,Far Left,"","",https://ground.news/interest/telesurtvnet
teleSUR,Far Left,Israel releases third group of Palestinians as part of ceasefire,"Despite threats and delays, 110 kidnapped Palestinians were released as part of the ceasefire agreement between the Palestinian resistance and the Zionist entity. Two buses with Palestinian captives arrived in Beitunia, near Ramallah, surrounded by thousands of relatives who received them in tears, songs, and prayers, as well as with tokens of gratitude to the Palestinian resistance.",https://ground.news/interest/telesurtvnet
teleSUR,Far Left,"Pope Francis Still in Hospital, Still Receiving Oxygen and Blood Transfusions","Pope Francis, hospitalized since February 14 at Gemelli Policlinic Hospital in Rome, is still receiving oxygen and blood values have improved thanks to the blood transfusions he has received. He has a mild initial kidney failure, which did not prevent him from attending Mass today.",https://ground.news/interest/telesurtvnet
teleSUR,Far Left,Shooter kills 12 people in Montenegro,"Montenegrin authorities reported on Thursday the death of 12 people in the city of Cetinje, to the south, after several gun attacks by a shooter who ended up killing himself, and anticipated that three days of mourning will be decreed for the tragedy. READ ALSO: Shooting in Queens, USA, leaves several injured The events occurred during the night of Wednesday, when the shooter - identified as Aco Martinovic by the RTCG public television network- carried out the attacks.",https://ground.news/interest/telesurtvnet
Crooks and Liars,Far Left,Trump Officially a Convicted Felon,"Trump was officially convicted on Friday, but he will not face any punishment, except for the scorn of being a felon 1 year ago. United States",https://ground.news/interest/crooksandliarscom
teleSUR,Far Left,Donald Trump considers military force to recover Panama Canal,Trump calls Panama Canal vital for national security and considers Greenland as an absolute necessity. He ruled out using military force to recover the Panama Canal in a press conference this Tuesday.,https://ground.news/interest/telesurtvnet
teleSUR,Far Left,Democratic Congressman Begins Political Trial Process Against Trump by Gaza Plan · Global Voices,"U.S. legislator Al Green described the takeover of the Gaza Strip and the transformation of the territory into a “Middle East River” as an “ethnic cleansing.” During a hearing in the House of Representatives, broadcast on TV channel C-SPAN, U.S. Democratic Congressman Al Green announced that he will begin a process of political trial, also known as impeachment, against the current U.S. president, Donald Trump, for his proposal to “take control” … 1 year ago",https://ground.news/interest/telesurtvnet
Palmer Report,Far Left,House Democrat brings articles of impeachment against Donald Trump,"1 year ago · Los Angeles, United States",https://ground.news/interest/palmer-report
World Socialist Web Site,Far Left,The 2014 coup in Ukraine,1 year ago · United States,https://ground.news/interest/world-socialist-web-site
teleSUR,Far Left,"","",https://ground.news/interest/telesurtvnet
Jacobin,Far Left,"After Germany’s Election, the Left Can Hope Again","Sunday's German election saw a big shift toward right-wing parties. But while the Alternative für Deutschland piled up votes in the former East, socialist party Die Linke also made a major breakthrough. Jan van Aken, Ines Schwerdtner, Heidi Reichinnek, and Gregor Gysi in Berlin on February 21, 2025. (Carsten Koall / picture alliance via Getty Images) On Sunday, Germany took a huge step to the right. The conservative Christian Democrats (CDU) ra… 1 year ago",https://ground.news/interest/jacobincom
teleSUR,Far Left,"","Israel is expected to release in hours of Saturday afternoon 369 Palestinians who were imprisoned in Israeli jails. As planned, the Hamas Palestinian Resistance Movement released three Israelis who had been held captive in the Gaza Strip since early October 2023. READ ALSO: Hamas reaffirms its commitment to the ceasefire in Gaza The three liberated Israelis were identified as 36-year-old Sagui Dekel-Chen; 29-year-old Alexander Trufanov; and 46-year-old Yitzhak Cohen.",https://ground.news/interest/telesurtvnet
teleSUR,Far Left,"","",https://ground.news/interest/telesurtvnet
teleSUR,Far Left,UN Warns of High Risk of Humanitarian Catastrophe in DR Congo,"Nearly 6.5 million people are displaced in the country, with nearly 3 million in North Kivu province. The humanitarian situation in the Democratic Republic of the Congo (DRC) has become alarming, according to a recent United Nations report. Clashes between the Congolese Army and the armed group M23 with support from Rwanda have reached Goma, the capital city of North Kivu Province (east), which houses approximately 2 million people.",https://ground.news/interest/telesurtvnet
teleSUR,Far Left,U.S. Suspends Intelligence Exchange with Ukraine,"This measure could significantly restrict the Ukrainian Army’s ability to launch attacks on Russian territory, as it is the greatest aid Kiev has received since 2022. Amid tensions between the new Donald Trump administration and European nations, especially with Ukraine, whom it intends to pressure from all possible quarters to accept a treaty ending the war with Russia; the US government has suspended the exchange of intelligence information with Ukraine.",https://ground.news/interest/telesurtvnet
teleSUR,Far Left,US Imposes New Tariff Rates on Canada and Mexico,"The United States has imposed a 25% tariff on Canada and Mexico, effective this Saturday, following President Donald Trump's announcement that the rate will be applied to nations that have not been favorable in economic terms for the US.",https://ground.news/interest/telesurtvnet
teleSUR,Far Left,Romania: Calin Georgescu supporters protest against rejection of their candidacy · Global Voices,"Protesters broke the perimeter fences of the Central Electoral Office (CIO) building after learning that it banned the candidacy of the politician, who claimed to be a victim of political persecution. Hours earlier it was announced that the Constitutional Court authorized Georgescu to stand as a candidate for the presidency of Romania in the May 4 elections. Faced with popular reactions, the gendarmes intervened with tear gas to remove them.",https://ground.news/interest/telesurtvnet
Orinoco Tribune,Far Left,Israel: 90 Palestinian Abductees Freed in First Exchange of Gaza Ceasefire Deal,"Israel has released ninety Palestinian abductees as part of the first phase of a Gaza ceasefire deal with the Hamas resistance movement. All the Palestinian abductees were freed from Ofer Prison in the occupied West Bank on Monday, the Israel Prison Service said on Monday. They were carried by buses to the West Bank town of Beitunia and the city of Ramallah. Hundreds of Palestinians hit the streets of Beitunia and Ramallah in jubilation, waving flags and chanting slogans.",https://ground.news/interest/orinoco-tribune
Crooks and Liars,Far Left,Trump Complains: Harder To Deal With Ukraine As Russia Pummels Them With Bombs,"Trump complains that it's easier for him to deal with Russia as they bomb Ukraine, while he still trusts Putin to make a peace treaty. ""President Putin is bombing Ukraine. Do you still believe him when he tells you that he wants peace?"" a reporter asked. ""Yeah, no, I believe him. I think we're doing very well with Russia,"" Trump replied. ""But right … 1 year ago · United States""",https://ground.news/interest/crooksandliarscom
teleSUR,Far Left,90 Palestinians released after Israeli ceasefire,"As part of the ceasefire agreement signed in Doha, Qatar, 90 of the Palestinians abducted by the Israeli Army were released after the release of three Israeli women hostages in the early hours of Monday, 20 January. Buses left the Israeli prison of “Ofer” in the West Bank, with the first 90 Palestinians abducted by the Israeli Army who were released in the early hours of Monday, 20 January. Most of those released are women, including Khalida Jarrar, a prominent Palestinian activist.",https://ground.news/interest/telesurtvnet
teleSUR,Far Left,"","",https://ground.news/interest/telesurtvnet
Crooks and Liars,Far Left,"","",https://ground.news/interest/crooksandliarscom
teleSUR,Far Left,Syria: De facto Government Massacres Alawites and the International Community Keeps Silence · Global Voices,"The de facto leadership of Abu Mohamad al-Golani threatened the Alawites to hand over their weapons, “before it is too late.” The Syrian people are being victimized by a genocide against the Alawites, which has left at least 237 people dead in two days, while the major powers of the international community remain silent in the face of this new conflict.",https://ground.news/interest/telesurtvnet
World Socialist Web Site,Far Left,The 2014 coup in Ukraine,1 year ago · United States,https://ground.news/interest/world-socialist-web-site
Orinoco Tribune,Far Left,China Surpasses Disney and Pixar: Ne Zha 2 Dominates Global Box Office.,"The latest Chinese animated film has broken multiple records and became the first film in the world to surpass the $1 billion mark. After its success in Asia, its entry into the West put it in first place at the international box office. In a historic milestone for the Asian giant’s film industry, Chinese animated film Ne Zha 2 has surpassed its US counterpart Inside Out 2 (Pixar) at the global box office, marking a significant turning point in the Chinese film industry's growth.",https://ground.news/interest/orinoco-tribune
Mondoweiss,Far Left,Elon Musk: Zionism and Nazism are not mutually exclusive,"In a recent speech, Musk defended his support for AFD, a party that has faced criticism for its stance on nationalism and anti-Semitism. He urged Germans to move past their ""guilt"" and emphasized the historical and ideological connections between Zionism and white supremacy.",https://ground.news/interest/mondoweiss
teleSUR,Far Left,Mark Carney Elected as Leader of Liberal Party and Canada's Prime Minister,"Mark Carney, former Bank of Canada and Bank of England chief, was elected as the leader of the Liberal Party and will replace Justin Trudeau as Prime Minister of Canada. Carney won with 85.9% of the votes among 400,000 supporters. READ ALSO: President Donald Trump pauses for 1 year",https://ground.news/interest/telesurtvnet
teleSUR,Far Left,"Conservatives Win Elections in Germany, Ultra-Right Takes Second Place","According to the results published by ZDF and ARD, the Christian Democratic Union and Christian Social Union bloc rose as the force with the highest votes this Sunday. With a range of 28.5 to 29 percent of the votes cast, the conservative bloc composed of the Christian Democratic Union and the Christian Social Union (CDU/CSU) was the force most voted in this Sunday’s general elections in Germany, … 1 year ago",https://ground.news/interest/telesurtvnet
teleSUR,Far Left,"Israel Delays Last Exchange, Holds Back Second Phase of Agreement with Palestinian Resistance","The exchange of Palestinian prisoners was delayed indefinitely after the resistance refused to guarantee that it would not hold ""humid ceremonies."" The Israeli government, led by Prime Minister Benjamin Netanyahu, had previously met with Palestinian representatives to discuss the exchange, but the negotiations were unsuccessful.",https://ground.news/interest/telesurtvnet
Palmer Report,Far Left,Samuel Alito's Latest Attack on Democracy,"Support Adam Frisch for U.S. Senate. Donate to Palmer Report. Dear Palmer Report readers, this is an uncertain time so I'm asking for your help. If you can each contribute $5 or $25 or $75 – whatever matches your budget – to help with Palmer Report’s ongoing operating expenses, it’ll help a lot. Thank you so much. Contribute here. Much thanks, Bill PalmerThere is absolutely no reason why Extreme Court Justice Samuel Alito needed to speak… 1 year ago · Los Angeles, United States",https://ground.news/interest/palmer-report
teleSUR,Far Left,"José Gregorio Hernández: patron saint, physician of the people of Venezuela","José Gregorio Hernández, the patron saint of Venezuela, or the physician of the people will be canonized by the larger structure of the Catholic Church, in a vindicating gesture of those who pledged to help the most needy by entering the Third Secular Order of San Francisco. READ ALSO: Pope Francis authorizes canonization of the Venezuelan Blessed José Gregorio Hernández José Gregorio's life included, among other episodes, his entry into the Car… 1 year ago",https://ground.news/interest/telesurtvnet
Crooks and Liars,Far Left,Elon Musk Calls For Germany To 'Move Beyond' Nazi Guilt,"""There is too much focus on past guilt, and we need to move beyond that,"" Musk told a rally for the far-right Alternative for Germany (AfD).",https://ground.news/interest/crooksandliarscom
telesurtv.net,Far Left,Biden Pardons American Figures Before Leaving Office,"In a move to prevent potential retribution from the incoming administration, President Biden issued pardons for several prominent American figures, including Dr. Anthony Fauci, General Mark Milley, and members of the House of Representatives committee investigating the January 6, 2021 Capitol attack.",https://ground.news/interest/telesurtvnet
teleSUR,Far Left,"Shooting in Queens, USA, leaves several wounded","The attack took place on Wednesday night during a private party at a nightclub in Queens metropolitan state of New York (northwest of the United States), leaving at least 11 people injured.",https://ground.news/interest/telesurtvnet
teleSUR,Far Left,"","",https://ground.news/interest/telesurtvnet
teleSUR,Far Left,"Canada's Prime Minister ""will prepare"" to resign in the next few days","Canada's three main opposition parties have declared their support for a motion of censure aimed at overthrowing the Trudeau government. Canadian Prime Minister Justin Trudeau would have conveyed to his closest advisors his intention to announce his resignation in the coming days, as published on Sunday by The Globe and Mail.",https://ground.news/interest/telesurtvnet
Wonkette,Far Left,"Trump Promising Invasion, Greenland, Canada, Panama Canal","Trump is all about taking over Greenland, Canada, and the Panama Canal, and he's not going to stop talking about it. He's been at it again today, and Junior even went to Greenland to check out the property he hopes to buy. 1 year ago · United States",https://ground.news/interest/wonkette
Wonkette,Far Left,Samuel Alito's Phone Calls to Trump: A Constitutional Crisis Awaits,"Chief Justice John Roberts, get ready to face the wrath of the Trump administration! Samuel Alito, a MAGA partisan clownfuck, has been on the phone with the President, whose issues are currently before the Court. This is a serious constitutional crisis, and it's only a matter of time before the Chief Justice's integrity is called into question. 1 year ago · United States",https://ground.news/interest/wonkette
Orinoco Tribune,Far Left,This Will Not End With the Last Airstrike,"For 15 long months, the people of Gaza have endured a brutal genocidal war. We’ve lost loved ones, homes and any sense of normalcy. But as talks of a potential ceasefire grow, hope flickers that it might take effect before US President-elect Donald Trump’s inauguration next week. Our eyes remain glued to our phones, scrolling through news – both real and fake – waiting for the announcement. We long to hear the word… 1 year ago",https://ground.news/interest/orinoco-tribune
Crooks and Liars,Far Left,Garland to Release Election Subversion Report on Trump,"Attorney General Merrick Garland will release Special Counsel Jack Smith's report on election subversion by President-elect Donald Trump, but not a report on the mishandling of classified documents. In a motion filed before the 11th Circuit Court of Appeals, Garland opposed Trump's effort to block the release of the reports. U.S. District Court Judge Aileen Cannon, appointed by Trump, recently blocked the release of the reports.",https://ground.news/interest/crooksandliarscom
World Socialist Web Site,Far Left,"Israeli forces continue to kill in Gaza, despite Biden's ceasefire announcement","Despite the announcement of a ceasefire, the Israeli military continues its violent assault on Gaza, resulting in the deaths of 86 people since Biden took office.",https://ground.news/interest/world-socialist-web-site
Mondoweiss,Far Left,Elon Musk: Zionism and Nazism are not mutually exclusive,"In a recent speech, Musk defended the AfD party and encouraged Germans to move past their ""guilt."" The historical and ideological connections between Zionism and white supremacy are profound.",https://ground.news/interest/mondoweiss
telesurtv.net,Far Left,Iran Celebrates Gaza Ceasefire as a Great Victory for Palestine · Global Voices,"Both the Leader of the Islamic Revolution, Ayatollah Khamenei, and the Guard Corps of the Islamic Revolution claimed that the fact meant a defeat for the Zionist regime. Following the announcement of the ceasefire between Israel and the Palestinian Islamic Resistance Movement (Hamas) in the Gaza Strip, the leader of the Islamic Revolution, Ayatollah Seyed Ali Khamenei, declared that Gaza will defeat, thus summarizing its first reaction, in the days following the ceasefire.",https://ground.news/interest/telesurtvnet
teleSUR,Far Left,Stampede at Indian railway station causes 18 deaths,"At least 18 people died on Saturday after a stampede occurred at the main train station in New Delhi, India. The stampede was caused by a sudden human stampede following the delay of two trains heading to a religious festival.",https://ground.news/interest/telesurtvnet
telesurtv.net,Far Left,"Trump, Zelenski: U.S. Policy on Ukraine is Inconsistent","On Friday, U.S. President Donald Trump and Ukrainian President Vladimir Zelenski discussed the inconsistency of U.S. policy towards Ukraine, highlighting the tension between the two countries. The conversation came after a day of scandal and conflict that dominated headlines worldwide.",https://ground.news/interest/telesurtvnet
Palmer Report,Far Left,“Goodbye to America!” – Senile Donald Trump vows 100% tariffs on country whose name he can’t get right,Trump threatens to impose 100% tariffs on a country whose name he can’t remember.,https://ground.news/interest/palmer-report
teleSUR,Far Left,Mexico maintains permanent dialogue with the US on migration,"President Claudia Sheinbaum stated on Friday that Mexico maintains a constant dialogue with the US government to address critical issues such as migration, security, and human rights, under the principles of sovereignty and bilateral cooperation. Sheinbaum's statements respond to former President Donald Trump's recent statements, emphasizing that Mexico has contingency plans for any future scenario.",https://ground.news/interest/telesurtvnet
teleSUR,Far Left,"Palestinian Resistance Condemns Trump's Intentions to ""Clean Gaza"" · Global Voices","Groups of Palestinian fighters rejected the statements of Donald Trump, who is lurking that he has taken the decisive steps to reach the ceasefire agreement in the Gaza Strip, and said he would like to ""clean up Gaza."" Palestinian resistance movements Islamic Jihad and Hamas have expressed their disagreement with Trump's plans, who claims that the Gaza Strip is in a state of demolition and should be completely cleansed of the Palestinian populat… 1 year ago",https://ground.news/interest/telesurtvnet
teleSUR,Far Left,New York Court Sentencing Donald Trump for Bribery Scandal · Global Voices,"The New York Court has handed down a sentence to Donald Trump, the President-elect of the United States, for the bribery of ex-actress Stephanie Clifford, known as 'Stormy Daniels'. The sentence is unconditional and does not imply a fine, jail or parole.",https://ground.news/interest/telesurtvnet
teleSUR,Far Left,"European leaders meet without agreement in Paris, France","The meeting of the leaders of Germany, Italy, Poland, Spain, the Netherlands, Denmark and the United Kingdom, who were convened by French President Emmanuel Macron, concluded without a joint statement after discussing regional security issues, as well as the possible dispatch of alleged peace troops to Ukraine. READ ALSO: France assesses military deployment in Greenland against threats of annexation by the United States",https://ground.news/interest/telesurtvnet
teleSUR,Far Left,Pope Francis' health remains stable despite kidney failure,"Pope Francis, hospitalized since February 14 at Gemelli Policlinic Hospital in Rome, continues to receive oxygen and blood transfusions. His kidney failure has not hindered his ability to attend Mass today.",https://ground.news/interest/telesurtvnet
World Socialist Web Site,Far Left,"","",https://ground.news/interest/world-socialist-web-site
teleSUR,Far Left,Russian and U.S. Foreign Leaders Agree to Work to Restore Respectful Dialogue,Sergey Lavrov and Marco Rubio had a telephone conversation this Saturday in which they agreed to maintain a communication channel to solve the problems accumulated in Russian-American relations.,https://ground.news/interest/telesurtvnet
Orinoco Tribune,Far Left,Venezuela Welcomes Displaced Colombians & Ensures Their Safety,"Venezuela has welcomed displaced Colombians and ensured their safety by setting up a humanitarian corridor along the border with Colombia. The Venezuelan government has established four points to protect the displaced Colombians from the ongoing bloodshed in Colombia's Catatumbo region, where at least 80 Colombians have been killed in the last week alone.",https://ground.news/interest/orinoco-tribune
teleSUR,Far Left,"Air crash in Alaska, USA, leaves 10 dead","This incident becomes the third fatal air crash in the United States in a week. A Cessna 208B Grand Caravan EX aircraft from the Bering Air regional airline crashed into the Norton Sound sea ice in western Alaska, United States, resulting in the death of the 10 people on board, nine passengers and the pilot, the Coast Guard reported this Friday.",https://ground.news/interest/telesurtvnet
teleSUR,Far Left,"","",https://ground.news/interest/telesurtvnet
teleSUR,Far Left,Russian Gas Transit Through Ukraine to Europe Ceases,"Gazprom, the Russian state gas company, announced that due to Ukraine's refusal, it can no longer supply gas to Europe through Ukrainian territory. The company confirmed that gas supplies will cease on January 1, 2023, as per contracts for transit through Ukrainian pipelines to Europe.",https://ground.news/interest/telesurtvnet
teleSUR,Far Left,"","",https://ground.news/interest/telesurtvnet
World Socialist Web Site,Far Left,"","",https://ground.news/interest/world-socialist-web-site
teleSUR,Far Left,Israel's Military Strikes in Southern Lebanon,"Israel has launched a series of air strikes in southern Lebanon, targeting civilian areas and infrastructure. The attacks, carried out using fighter jets, have hit the Muraisa area, between the towns of Al-Babliyya and Al-Zarariya. The strikes are part of a larger operation aimed at disrupting the Lebanese resistance.",https://ground.news/interest/telesurtvnet
Crooks and Liars,Far Left,Biden Responds to Dumb Question About Ceasefire Deal,"Negotiators reached a ceasefire deal with Israel and Hamas on Wednesday, ending the long-standing conflict in Gaza. The agreement is expected to take effect on Sunday, and the hostages can be released soon. Donald Trump seized the opportunity to claim credit on Truth Social, despite the Biden administration's tireless efforts.",https://ground.news/interest/crooksandliarscom
teleSUR,Far Left,"","",https://ground.news/interest/telesurtvnet
teleSUR,Far Left,Türkiye Declares National Mourning for Ski Resort Fire Victims,President Recep Tayyip Erdogan ordered a national day of mourning on Wednesday for the 66 people who died and 51 who were injured in a fire at a ski resort in northwestern Türkiye on Tuesday. The fire broke out around 3:30 a.m. in the restaurant area of a hotel.,https://ground.news/interest/telesurtvnet
telesurtv.net,Far Left,Kristi Noem Ratified as Secretary of Homeland Security: Trump's Anti-Migrant Plan Forwards,"The former governor of South Dakota joins the list of four positions ratified from among the proposals submitted by Donald Trump: Marco Rubio, Secretary of State; John Ratcliffe, Director of the CIA, and Pete Hegseth, Secretary of Defense. On Monday 27 the body will vote if it will ratify Scott Bessent as Secretary of the Treasury. Amid a sea of statements by various Trump cabinet officials related to immigration management in the country, Kristi Noem's appointment is seen as a move to further Trump's anti-migrant agenda.",https://ground.news/interest/telesurtvnet
teleSUR,Far Left,90 Palestinians released after Israeli ceasefire agreement,"As part of the ceasefire agreement signed in Doha, Qatar, 90 of the Palestinians abducted by the Israeli Army were released after the release of three Israeli women hostages in the early hours of Monday, 20 January. Buses left the Israeli prison of “Ofer” in the West Bank, with the first 90 Palestinians abducted by the Israeli Army who were released in the early hours of Monday, 20 January. Most of those released are women, including Khalida Jarrar, a prominent Palestinian politician. 1 year ago",https://ground.news/interest/telesurtvnet
teleSUR,Far Left,Trump Threatens Tariffs on Companies That Don't Manufacture in the US,"Trump accused the EU of unfair trade practices and criticized the Eurozone for non-tariff barriers and quality standards. He threatened to take action against the US trade deficit with the Eurozone, which reaches hundreds of billions of dollars. During the Davos Economic Forum, Trump urged companies to invest and manufacture products in the US.",https://ground.news/interest/telesurtvnet
Palmer Report,Far Left,"Unhinged Donald Trump declares ""all hell is going to break out"" on Saturday","... 1 year ago · Los Angeles, United States",https://ground.news/interest/palmer-report
teleSUR,Far Left,"European leaders meet without agreement in Paris, France","The meeting of the leaders of Germany, Italy, Poland, Spain, the Netherlands, Denmark and the United Kingdom, who were convened by French President Emmanuel Macron, concluded without a joint statement after discussing regional security issues, as well as the possible dispatch of alleged peace troops to Ukraine. READ ALSO: France assesses military deployment in Greenland against threats of annexation by the United States",https://ground.news/interest/telesurtvnet
teleSUR,Far Left,Russian Army Frees 12 Settlements in Kursk in the Last Fights,"The Russian military portfolio reported that 12 Ukrainian military personnel surrendered. The Russian Ministry of Defense reported on its Telegram channel that the Army released 12 settlements located in the Russian region of Kursk, and more than 100 square kilometers in the area.",https://ground.news/interest/telesurtvnet
teleSUR,Far Left,"","",https://ground.news/interest/telesurtvnet
World Socialist Web Site,Far Left,"Israeli forces continue to kill in Gaza, despite Biden's ceasefire announcement","Despite the announcement of a ceasefire, the Israeli military continues to carry out attacks in Gaza, resulting in the deaths of 86 people since Biden took office.",https://ground.news/interest/world-socialist-web-site
teleSUR,Far Left,Trump Presses for Immediate Negotiations in Ukraine and Dialogue with Putin · Global Voices,"Trump orders his team to organize urgent meetings to start negotiations to end the war in Ukraine, highlighting the human cost of the conflict and revealing a ""concrete plan"" to stop the hostilities. The move coincides with the next meeting of Vice President JD Vance with Vladimir Zelenski, at the Munich Security Conference.",https://ground.news/interest/telesurtvnet
Crooks and Liars,Far Left,Mexican Drug Cartels Have Taken Over Canada,"Peter Navarro, a MAGA scumbag and consummate liar, resurfaced on Fox News and claimed that Mexican drug cartels have taken over Canada. Navarro blamed Canada for US overdose deaths, despite the fact that the US has a much higher overdose death rate than Canada. It's interesting that Navarro was nowhere to be found during Trump's election and transition. Too crazy for Trump is an accomplishment.",https://ground.news/interest/crooksandliarscom
teleSUR,Far Left,"Russia frees strategic city of Sudzha, Kursk province","During the battles in the province of Kursk, Ukraine has suffered the loss of more than 67,150 military personnel. The Russian Ministry of Defense reported this Thursday that the military has liberated the crucial city of Sudzha, in the province of Kursk. This was the largest locality that the Ukrainian Armed Forces managed to take in August 2024 during an offensive.",https://ground.news/interest/telesurtvnet
World Socialist Web Site,Far Left,"Trump Pledges to Lower Corporate Tax Rate to ""Lowest of Any Nation on Earth""","During a virtual panel at the World Economic Forum, President Trump promised to slash the US corporate tax rate, gut environmental protections, and slash social spending.",https://ground.news/interest/world-socialist-web-site
World Socialist Web Site,Far Left,"Senate committee clears the way for Robert F. Kennedy, Jr. and his planned assault on public health","Once confirmed by the Senate, Kennedy—the most visible, outspoken, and influential anti-vaccination, anti-science quack during the COVID-19 pandemic—will oversee the nation’s public health agencies. 1 year ago · United States",https://ground.news/interest/world-socialist-web-site
teleSUR,Far Left,Mike Johnson Re-elected as President of the U.S. House of Representatives,"Johnson secured his position as president of the U.S. House of Representatives after negotiating a change in the vote count, despite initial opposition from some members of his party.",https://ground.news/interest/telesurtvnet
Crooks and Liars,Far Left,Fox Hosts Outraged Biden Gave Soros Same Award As Limbaugh,"Fox News host Guy Benson, Rachel Campos-Duffy, and Charlie Hurt expressed outrage Sunday after President Joe Biden awarded the Medal of Freedom to people like Michael J. Fox, Hillary Clinton, George Soros, and Robert F. Kennedy. Biden's awards came years after former President Joe Biden gave right-wing radio host Rush Limbaugh the same medal. ""Some disparagement pouring in over President Biden's decision to award these Presidential Medals of F… 1 year ago · United States",https://ground.news/interest/crooksandliarscom
teleSUR,Far Left,U.S. Suspends Intelligence Exchange with Ukraine,"This measure could significantly restrict the Ukrainian Army’s ability to launch attacks on Russian territory, as it is the greatest aid Kiev has received since 2022. Amid tensions between the new Donald Trump administration and European nations, especially with Ukraine, whom it intends to pressure from all possible quarters to accept a treaty ending the war with Russia; the US government has suspended the exchange of intelligence information with Ukraine.",https://ground.news/interest/telesurtvnet
World Socialist Web Site,Far Left,Russian forces make major advances in Kursk amid ceasefire talks,"Russian troops are on the verge of recapturing all territory seized by Ukraine in an offensive in Kursk last summer, imparting an air of crisis to calls by US President Donald Trump for a 30-day ceasefire in the US-NATO war against Russia in Ukraine.",https://ground.news/interest/world-socialist-web-site
Palmer Report,Far Left,"""Elon Musk's Treasury Data Banned, Judge Orders Destruction""","Donate to Democratic candidate Adam Frisch. Donate to Palmer Report. Hi, it's Bill Palmer. I'm as sick of Donald Trump as you are. I'm expanding Palmer Report's operations so we can lead the fight against him. Click here to donate $25 or $50. A federal judge today issued a ruling banning Elon Musk from accessing any additional Treasury Department data and ordering him to destroy any data he's already accessed. It was precisely the kind of ruling that will help us fight back against Trump's corrupt and authoritarian policies.",https://ground.news/interest/palmer-report
